"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ESRCEUS","197802","43.97","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197803","40.216","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197804","32.341","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197805","31.847","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197806","37.453","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197807","45.917","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197808","47.921","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197809","42.225","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197810","35.514","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197811","34.112","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197812","43.264","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197813","483.904","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197901","52.811","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197902","46.411","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197903","40.129","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197904","34.173","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197905","33.595","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197906","37.595","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197907","45.713","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197908","48.575","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197909","40.676","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197910","36.202","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197911","36.813","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197912","44.528","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","197913","497.465","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198001","50.357","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198002","47.08","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198003","43.842","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198004","34.991","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198005","33.173","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198006","39.804","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198007","55.485","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198008","57.247","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198009","46.789","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198010","38.236","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198011","38.164","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198012","46.871","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198013","531.283","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198101","55.152","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198102","44.558","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198103","41.935","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198104","35.906","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198105","35.304","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198106","42.818","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198107","53.419","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198108","50.733","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198109","41.745","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198110","38.68","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198111","37.557","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198112","46.945","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198113","524.694","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198201","57.21","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198202","46.374","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198203","41.982","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198204","36.736","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198205","35.287","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198206","38.453","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198207","50.595","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198208","51.434","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198209","43.067","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198210","37.432","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198211","37.749","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198212","44.974","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198213","520.944","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198301","50.308","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198302","41.865","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198303","40.757","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198304","36.719","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198305","34.67","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198306","38.974","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198307","54.096","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198308","59.91","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198309","48.692","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198310","38.772","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198311","38.399","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198312","51.32","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198313","534.215","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198401","58.571","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198402","45.202","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198403","44.384","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198404","36.615","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198405","36.877","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198406","44.259","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198407","51.745","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198408","54.956","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198409","44.383","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198410","40.318","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198411","41.169","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198412","47.168","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198413","545.891","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198501","57.068","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198502","50.05","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198503","43.604","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198504","37.54","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198505","37.783","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198506","43.65","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198507","53.167","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198508","53.749","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198509","46.45","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198510","40.417","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198511","40.008","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198512","53.666","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198513","557.251","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198601","58.094","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198602","46.082","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198603","43.409","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198604","36.434","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198605","37.541","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198606","45.943","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"ESRCEUS","198607","60.862","7","Residential Share of Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
